id_pedido,data_pedido,id_cliente,produto,categoria,quantidade,preco_unitario,desconto,custo_unitario,estado,regiao,forma_pagamento,canal,faturamento,custo_total,lucro,margem_lucro,ano,mes,nome_mes
100985,2025-05-31,C2464,Cabo USB,Acessórios,1,79.76,0.1,35.89,TO,Norte,Cartão de crédito,Marketplace,71.78,35.89,35.89,0.5,2025,5,May
100986,2026-05-30,C0506,Liquidificador,Casa,1,526.88,0.05,331.93,AM,Norte,Cartão de débito,Marketplace,500.54,331.93,168.61,0.3369,2026,5,May
100987,2026-01-21,C0241,Liquidificador,Casa,5,279.91,0.1,176.34,RS,Sul,Cartão de débito,Online,1259.6,881.7,377.9,0.3,2026,1,January
100988,2026-05-15,C1605,Headset,Eletrônicos,1,761.26,0.15,471.98,SC,Sul,Cartão de crédito,Marketplace,647.07,471.98,175.09,0.2706,2026,5,May
100989,2026-03-09,C1940,Cadeira,Escritório,5,2015.43,0.05,1410.8,GO,Centro-Oeste,PIX,Marketplace,9573.29,7054.0,2519.29,0.2632,2026,3,March
100990,2026-02-08,C0399,Cafeteira,Casa,1,952.27,0.05,618.98,RR,Norte,Cartão de crédito,Marketplace,904.66,618.98,285.68,0.3158,2026,2,February
100991,2025-06-17,C2365,Cabo USB,Acessórios,1,75.68,0.0,34.06,PR,Sul,Cartão de débito,Online,75.68,34.06,41.62,0.5499,2025,6,June
100992,2025-01-10,C1484,Cafeteira,Casa,2,775.68,0.1,504.19,PR,Sul,Boleto,Marketplace,1396.22,1008.38,387.84,0.2778,2025,1,January
100993,2025-02-27,C0394,Headset,Eletrônicos,1,505.41,0.15,313.35,ES,Sudeste,PIX,Marketplace,429.6,313.35,116.25,0.2706,2025,2,February
100994,2026-02-18,C1004,Mouse,Eletrônicos,1,181.16,0.05,105.07,RO,Norte,Cartão de débito,Marketplace,172.1,105.07,67.03,0.3895,2026,2,February
100995,2026-04-20,C1566,Smartphone,Eletrônicos,1,3612.78,0.05,2817.97,ES,Sudeste,Cartão de crédito,Online,3432.14,2817.97,614.17,0.1789,2026,4,April
100996,2026-05-16,C2088,Teclado,Eletrônicos,1,510.8,0.2,306.48,PI,Nordeste,PIX,Online,408.64,306.48,102.16,0.25,2026,5,May
100997,2026-01-29,C1984,Headset,Eletrônicos,5,677.05,0.0,419.77,PR,Sul,Não informado,Marketplace,3385.25,2098.85,1286.4,0.38,2026,1,January
100998,2025-07-09,C1661,Smartphone,Eletrônicos,3,1078.99,0.05,841.61,MT,Centro-Oeste,Boleto,Online,3075.12,2524.83,550.29,0.1789,2025,7,July
100999,2025-05-08,C0850,Carregador,Acessórios,4,229.52,0.0,114.76,DF,Centro-Oeste,Cartão de débito,Online,918.08,459.04,459.04,0.5,2025,5,May
101000,2025-11-18,C0504,Cabo USB,Acessórios,1,66.01,0.1,29.7,RJ,Sudeste,PIX,Online,59.41,29.7,29.71,0.5001,2025,11,November
101001,2025-05-08,C2074,Smartphone,Eletrônicos,1,4865.1,0.0,3794.78,PA,Norte,Cartão de crédito,Online,4865.1,3794.78,1070.32,0.22,2025,5,May
101002,2025-02-17,C2128,Liquidificador,Casa,3,260.83,0.05,164.32,PR,Sul,Boleto,Marketplace,743.37,492.96,250.41,0.3369,2025,2,February
101003,2025-12-27,C2483,Carregador,Acessórios,1,91.97,0.0,45.98,TO,Norte,Cartão de crédito,Online,91.97,45.98,45.99,0.5001,2025,12,December
101004,2025-07-12,C0581,Monitor,Eletrônicos,1,2198.73,0.2,1495.14,DF,Centro-Oeste,Cartão de débito,Marketplace,1758.98,1495.14,263.84,0.15,2025,7,July
101005,2025-05-12,C1729,Aspirador,Casa,1,568.71,0.05,381.04,SC,Sul,Boleto,Marketplace,540.27,381.04,159.23,0.2947,2025,5,May
101006,2025-09-18,C1743,Smartphone,Eletrônicos,4,1572.98,0.0,1226.92,AM,Norte,PIX,Online,6291.92,4907.68,1384.24,0.22,2025,9,September
101007,2026-06-08,C2478,Mesa,Escritório,1,1714.51,0.0,1165.87,RR,Norte,Boleto,Marketplace,1714.51,1165.87,548.64,0.32,2026,6,June
101008,2025-09-11,C0318,Notebook,Eletrônicos,1,4360.15,0.1,3139.31,AL,Nordeste,Cartão de crédito,Marketplace,3924.14,3139.31,784.83,0.2,2025,9,September
101009,2026-01-07,C1367,Smartphone,Eletrônicos,2,1585.32,0.1,1236.55,PE,Nordeste,Cartão de crédito,Online,2853.58,2473.1,380.48,0.1333,2026,1,January
101010,2025-08-16,C1551,Suporte para Monitor,Escritório,4,491.37,0.0,270.25,GO,Centro-Oeste,Não informado,Marketplace,1965.48,1081.0,884.48,0.45,2025,8,August
101011,2026-06-26,C1430,Teclado,Eletrônicos,2,705.78,0.05,423.47,DF,Centro-Oeste,Cartão de crédito,Online,1340.98,846.94,494.04,0.3684,2026,6,June
101012,2025-11-22,C1596,Headset,Eletrônicos,1,754.56,0.1,467.83,RR,Norte,Boleto,Marketplace,679.1,467.83,211.27,0.3111,2025,11,November
101013,2025-09-23,C0039,Mouse,Eletrônicos,2,379.55,0.1,220.14,PR,Sul,Boleto,Marketplace,683.19,440.28,242.91,0.3556,2025,9,September
101014,2026-01-15,C1021,Monitor,Eletrônicos,2,1452.84,0.05,987.93,SE,Nordeste,PIX,Marketplace,2760.4,1975.86,784.54,0.2842,2026,1,January
101015,2025-10-21,C1130,Carregador,Acessórios,4,154.12,0.1,77.06,TO,Norte,Cartão de débito,Marketplace,554.83,308.24,246.59,0.4444,2025,10,October
101016,2025-11-09,C1666,Smartphone,Eletrônicos,2,4380.98,0.1,3417.16,RJ,Sudeste,Cartão de débito,Online,7885.76,6834.32,1051.44,0.1333,2025,11,November
101017,2025-02-28,C0347,Headset,Eletrônicos,2,565.62,0.05,350.68,SP,Sudeste,Boleto,Online,1074.68,701.36,373.32,0.3474,2025,2,February
101018,2026-05-25,C2110,Hub USB,Acessórios,2,228.89,0.05,125.89,ES,Sudeste,Boleto,Online,434.89,251.78,183.11,0.421,2026,5,May
101019,2025-01-08,C1741,Cafeteira,Casa,2,949.67,0.0,617.29,AC,Norte,Cartão de crédito,Marketplace,1899.34,1234.58,664.76,0.35,2025,1,January
101020,2026-06-21,C0922,Headset,Eletrônicos,1,425.29,0.0,263.68,PB,Nordeste,Cartão de crédito,Marketplace,425.29,263.68,161.61,0.38,2026,6,June
101021,2026-01-24,C0699,Hub USB,Acessórios,1,104.91,0.15,57.7,BA,Nordeste,Cartão de crédito,Marketplace,89.17,57.7,31.47,0.3529,2026,1,January
101022,2026-05-10,C1203,Liquidificador,Casa,1,121.07,0.1,76.27,RN,Nordeste,Cartão de débito,Marketplace,108.96,76.27,32.69,0.3,2026,5,May
101023,2025-02-06,C1897,Carregador,Acessórios,3,219.67,0.0,109.83,SP,Sudeste,Boleto,Marketplace,659.01,329.49,329.52,0.5,2025,2,February
101024,2025-12-29,C0439,Liquidificador,Casa,1,547.29,0.0,344.79,PB,Nordeste,Cartão de crédito,Online,547.29,344.79,202.5,0.37,2025,12,December
101025,2026-05-19,C0810,Luminária,Escritório,1,244.58,0.0,127.18,ES,Sudeste,Boleto,Online,244.58,127.18,117.4,0.48,2026,5,May
101026,2025-09-14,C0927,Mouse,Eletrônicos,1,237.21,0.05,137.58,SC,Sul,PIX,Online,225.35,137.58,87.77,0.3895,2025,9,September
101027,2026-03-26,C0663,Cabo USB,Acessórios,1,79.77,0.0,35.9,RO,Norte,Cartão de débito,Online,79.77,35.9,43.87,0.55,2026,3,March
101028,2025-10-19,C0165,Cafeteira,Casa,1,621.06,0.0,403.69,MG,Sudeste,Cartão de débito,Online,621.06,403.69,217.37,0.35,2025,10,October
101029,2025-09-30,C0487,Hub USB,Acessórios,1,201.03,0.1,110.57,RO,Norte,Cartão de débito,Marketplace,180.93,110.57,70.36,0.3889,2025,9,September
101030,2026-05-29,C1593,Suporte para Monitor,Escritório,1,578.84,0.1,318.36,PR,Sul,Cartão de débito,Marketplace,520.96,318.36,202.6,0.3889,2026,5,May
101031,2025-01-14,C0969,Carregador,Acessórios,1,215.97,0.05,107.98,DF,Centro-Oeste,Cartão de crédito,Marketplace,205.17,107.98,97.19,0.4737,2025,1,January
101032,2025-10-24,C1156,Hub USB,Acessórios,1,247.4,0.0,136.07,PR,Sul,Cartão de débito,Online,247.4,136.07,111.33,0.45,2025,10,October
101033,2025-04-28,C1080,Aspirador,Casa,5,559.19,0.1,374.66,RS,Sul,Boleto,Online,2516.36,1873.3,643.06,0.2556,2025,4,April
101034,2025-07-05,C0773,Carregador,Acessórios,5,168.24,0.1,84.12,BA,Nordeste,Cartão de crédito,Online,757.08,420.6,336.48,0.4444,2025,7,July
101035,2025-02-09,C1122,Suporte para Monitor,Escritório,5,564.55,0.05,310.5,DF,Centro-Oeste,Cartão de débito,Online,2681.61,1552.5,1129.11,0.4211,2025,2,February
101036,2026-01-25,C1669,Monitor,Eletrônicos,1,1960.29,0.2,1333.0,BA,Nordeste,PIX,Marketplace,1568.23,1333.0,235.23,0.15,2026,1,January
101037,2025-03-04,C2089,Hub USB,Acessórios,1,91.36,0.0,50.25,PB,Nordeste,PIX,Marketplace,91.36,50.25,41.11,0.45,2025,3,March
101038,2025-09-10,C1311,Luminária,Escritório,3,138.16,0.0,71.84,PA,Norte,PIX,Online,414.48,215.52,198.96,0.48,2025,9,September
101039,2026-04-29,C1148,Liquidificador,Casa,3,168.37,0.0,106.07,PI,Nordeste,PIX,Marketplace,505.11,318.21,186.9,0.37,2026,4,April
101040,2025-04-25,C0397,Liquidificador,Casa,2,447.82,0.1,282.13,PR,Sul,PIX,Marketplace,806.08,564.26,241.82,0.3,2025,4,April
101041,2026-06-26,C2477,Mesa,Escritório,1,1440.4,0.0,979.47,RN,Nordeste,Cartão de crédito,Online,1440.4,979.47,460.93,0.32,2026,6,June
101042,2025-05-04,C0169,Mouse,Eletrônicos,2,463.11,0.1,268.6,RS,Sul,Cartão de débito,Marketplace,833.6,537.2,296.4,0.3556,2025,5,May
101043,2025-03-18,C2239,Teclado,Eletrônicos,2,311.03,0.05,186.62,AP,Norte,Cartão de débito,Online,590.96,373.24,217.72,0.3684,2025,3,March
101044,2025-05-11,C0786,Monitor,Eletrônicos,1,1980.89,0.15,1347.01,AP,Norte,PIX,Marketplace,1683.76,1347.01,336.75,0.2,2025,5,May
101045,2025-05-01,C1787,Cabo USB,Acessórios,1,53.52,0.15,24.08,GO,Centro-Oeste,Cartão de crédito,Online,45.49,24.08,21.41,0.4707,2025,5,May
101046,2025-05-13,C1187,Aspirador,Casa,1,957.72,0.1,641.67,RO,Norte,Cartão de débito,Marketplace,861.95,641.67,220.28,0.2556,2025,5,May
101047,2026-06-30,C2104,Hub USB,Acessórios,4,116.41,0.1,64.03,RN,Nordeste,Boleto,Marketplace,419.08,256.12,162.96,0.3889,2026,6,June
101048,2025-07-31,C0754,Aspirador,Casa,1,964.87,0.05,646.46,SP,Sudeste,Boleto,Marketplace,916.63,646.46,270.17,0.2947,2025,7,July
101049,2025-08-14,C1214,Liquidificador,Casa,2,385.03,0.0,242.57,MG,Sudeste,Cartão de débito,Marketplace,770.06,485.14,284.92,0.37,2025,8,August
101050,2025-06-01,C1138,Monitor,Eletrônicos,4,1186.78,0.1,807.01,AM,Norte,Cartão de débito,Online,4272.41,3228.04,1044.37,0.2444,2025,6,June
101051,2025-01-02,C1424,Teclado,Eletrônicos,2,780.55,0.0,468.33,RO,Norte,PIX,Online,1561.1,936.66,624.44,0.4,2025,1,January
101052,2025-10-29,C1330,Luminária,Escritório,5,280.31,0.0,145.76,PB,Nordeste,Cartão de débito,Marketplace,1401.55,728.8,672.75,0.48,2025,10,October
101053,2025-09-20,C0065,Headset,Eletrônicos,1,884.07,0.1,548.12,AP,Norte,Cartão de crédito,Marketplace,795.66,548.12,247.54,0.3111,2025,9,September
101054,2025-07-31,C1812,Aspirador,Casa,1,585.99,0.05,392.61,RR,Norte,Boleto,Online,556.69,392.61,164.08,0.2947,2025,7,July
101055,2025-08-26,C1778,Cabo USB,Acessórios,1,92.17,0.0,41.48,SC,Sul,Boleto,Online,92.17,41.48,50.69,0.55,2025,8,August
101056,2025-07-13,C2334,Headset,Eletrônicos,1,697.11,0.1,432.21,SP,Sudeste,PIX,Online,627.4,432.21,195.19,0.3111,2025,7,July
101057,2026-02-08,C2490,Headset,Eletrônicos,1,257.64,0.05,159.74,SE,Nordeste,Boleto,Online,244.76,159.74,85.02,0.3474,2026,2,February
101058,2025-05-21,C0049,Carregador,Acessórios,2,125.58,0.0,62.79,TO,Norte,Cartão de crédito,Online,251.16,125.58,125.58,0.5,2025,5,May
101059,2025-09-12,C0343,Mouse,Eletrônicos,1,474.21,0.05,275.04,RR,Norte,Cartão de crédito,Online,450.5,275.04,175.46,0.3895,2025,9,September
101060,2025-03-29,C0829,Cadeira,Escritório,1,2019.34,0.15,1413.54,TO,Norte,Cartão de débito,Marketplace,1716.44,1413.54,302.9,0.1765,2025,3,March
101061,2026-05-06,C0633,Cadeira,Escritório,1,1587.05,0.0,1110.93,MT,Centro-Oeste,Cartão de crédito,Online,1587.05,1110.93,476.12,0.3,2026,5,May
101062,2025-04-16,C2231,Monitor,Eletrônicos,1,1620.78,0.1,1102.13,PR,Sul,Cartão de crédito,Online,1458.7,1102.13,356.57,0.2444,2025,4,April
101063,2025-08-21,C1750,Notebook,Eletrônicos,1,3736.58,0.0,2690.34,PA,Norte,Boleto,Online,3736.58,2690.34,1046.24,0.28,2025,8,August
101064,2025-06-23,C0452,Hub USB,Acessórios,1,290.42,0.0,159.73,RJ,Sudeste,PIX,Online,290.42,159.73,130.69,0.45,2025,6,June
101065,2025-03-28,C0178,Mesa,Escritório,2,684.91,0.05,465.74,DF,Centro-Oeste,Cartão de débito,Marketplace,1301.33,931.48,369.85,0.2842,2025,3,March
101066,2025-11-05,C1176,Mouse,Eletrônicos,1,123.65,0.15,71.72,PA,Norte,PIX,Marketplace,105.1,71.72,33.38,0.3176,2025,11,November
101067,2025-01-03,C0609,Smartphone,Eletrônicos,2,1586.36,0.0,1237.36,SE,Nordeste,Boleto,Online,3172.72,2474.72,698.0,0.22,2025,1,January
101068,2026-03-14,C1141,Teclado,Eletrônicos,1,326.14,0.0,195.68,AP,Norte,Boleto,Marketplace,326.14,195.68,130.46,0.4,2026,3,March
101069,2026-05-22,C1737,Cadeira,Escritório,1,2445.7,0.1,1711.99,AM,Norte,PIX,Online,2201.13,1711.99,489.14,0.2222,2026,5,May
101070,2026-01-28,C1715,Air Fryer,Casa,1,677.12,0.05,433.36,MT,Centro-Oeste,Cartão de débito,Marketplace,643.26,433.36,209.9,0.3263,2026,1,January
101071,2026-03-08,C2159,Smartphone,Eletrônicos,2,3774.0,0.1,2943.72,RO,Norte,Cartão de crédito,Online,6793.2,5887.44,905.76,0.1333,2026,3,March
101072,2025-01-03,C0833,Mesa,Escritório,5,427.45,0.05,290.67,PR,Sul,Cartão de crédito,Online,2030.39,1453.35,577.04,0.2842,2025,1,January
101073,2026-01-05,C0571,Mesa,Escritório,1,630.62,0.15,428.82,AL,Nordeste,Cartão de débito,Online,536.03,428.82,107.21,0.2,2026,1,January
101074,2025-02-27,C0565,Air Fryer,Casa,1,787.05,0.0,503.71,AC,Norte,Cartão de crédito,Marketplace,787.05,503.71,283.34,0.36,2025,2,February
101075,2025-02-25,C0435,Mesa,Escritório,2,518.03,0.1,352.26,SC,Sul,Cartão de crédito,Online,932.45,704.52,227.93,0.2444,2025,2,February
101076,2025-05-25,C0324,Mesa,Escritório,1,419.96,0.1,285.57,AL,Nordeste,Cartão de débito,Online,377.96,285.57,92.39,0.2444,2025,5,May
101077,2025-05-24,C2161,Hub USB,Acessórios,2,145.89,0.05,80.24,MA,Nordeste,Boleto,Online,277.19,160.48,116.71,0.421,2025,5,May
101078,2025-04-24,C0639,Liquidificador,Casa,1,428.38,0.1,269.88,SC,Sul,Cartão de débito,Online,385.54,269.88,115.66,0.3,2025,4,April
101079,2026-03-10,C1861,Suporte para Monitor,Escritório,2,514.76,0.15,283.12,GO,Centro-Oeste,PIX,Online,875.09,566.24,308.85,0.3529,2026,3,March
101080,2025-06-10,C1114,Luminária,Escritório,4,246.88,0.2,128.38,PR,Sul,Cartão de débito,Marketplace,790.02,513.52,276.5,0.35,2025,6,June
101081,2025-08-13,C1607,Monitor,Eletrônicos,1,2042.79,0.05,1389.1,TO,Norte,Cartão de crédito,Marketplace,1940.65,1389.1,551.55,0.2842,2025,8,August
101082,2025-11-17,C1660,Hub USB,Acessórios,3,116.26,0.1,63.94,AM,Norte,Boleto,Online,313.9,191.82,122.08,0.3889,2025,11,November
101083,2025-04-22,C0428,Aspirador,Casa,1,1003.99,0.1,672.67,SP,Sudeste,Cartão de débito,Marketplace,903.59,672.67,230.92,0.2556,2025,4,April
101084,2025-04-20,C0268,Headset,Eletrônicos,1,158.23,0.15,98.1,RS,Sul,Cartão de débito,Online,134.5,98.1,36.4,0.2706,2025,4,April
101085,2025-10-03,C0349,Air Fryer,Casa,4,695.36,0.05,445.03,RR,Norte,Boleto,Online,2642.37,1780.12,862.25,0.3263,2025,10,October
101086,2025-11-19,C0382,Monitor,Eletrônicos,4,715.26,0.05,486.38,CE,Nordeste,Boleto,Online,2717.99,1945.52,772.47,0.2842,2025,11,November
101087,2026-02-05,C1458,Cadeira,Escritório,4,1905.31,0.0,1333.72,AL,Nordeste,Cartão de crédito,Online,7621.24,5334.88,2286.36,0.3,2026,2,February
101088,2026-01-27,C1954,Notebook,Eletrônicos,2,5482.09,0.0,3947.1,PR,Sul,Boleto,Online,10964.18,7894.2,3069.98,0.28,2026,1,January
101089,2025-08-26,C0884,Smartphone,Eletrônicos,3,3616.88,0.1,2821.17,SC,Sul,PIX,Marketplace,9765.58,8463.51,1302.07,0.1333,2025,8,August
101090,2025-12-14,C1192,Mouse,Eletrônicos,1,439.5,0.05,254.91,RO,Norte,Boleto,Online,417.52,254.91,162.61,0.3895,2025,12,December
101091,2025-03-18,C0625,Cafeteira,Casa,2,1194.4,0.0,776.36,SP,Sudeste,Cartão de débito,Marketplace,2388.8,1552.72,836.08,0.35,2025,3,March
101092,2026-05-26,C0386,Smartphone,Eletrônicos,1,1678.87,0.0,1309.52,RJ,Sudeste,PIX,Marketplace,1678.87,1309.52,369.35,0.22,2026,5,May
101093,2025-04-02,C0292,Mesa,Escritório,1,1635.1,0.0,1111.87,PI,Nordeste,PIX,Marketplace,1635.1,1111.87,523.23,0.32,2025,4,April
101094,2025-05-07,C2330,Mouse,Eletrônicos,1,232.66,0.0,134.94,AL,Nordeste,Cartão de débito,Marketplace,232.66,134.94,97.72,0.42,2025,5,May
101095,2026-06-09,C1285,Mesa,Escritório,1,1491.52,0.05,1014.23,PE,Nordeste,Cartão de crédito,Online,1416.94,1014.23,402.71,0.2842,2026,6,June
101096,2025-01-09,C0634,Air Fryer,Casa,3,503.46,0.0,322.21,RN,Nordeste,Cartão de crédito,Online,1510.38,966.63,543.75,0.36,2025,1,January
101097,2026-04-19,C0383,Suporte para Monitor,Escritório,1,334.24,0.05,183.83,TO,Norte,Boleto,Online,317.53,183.83,133.7,0.4211,2026,4,April
101098,2025-07-04,C0444,Smartphone,Eletrônicos,3,4689.96,0.1,3658.17,RS,Sul,Boleto,Marketplace,12662.89,10974.51,1688.38,0.1333,2025,7,July
101099,2025-11-21,C1403,Smartphone,Eletrônicos,5,2945.18,0.1,2297.24,PI,Nordeste,Cartão de crédito,Marketplace,13253.31,11486.2,1767.11,0.1333,2025,11,November
101100,2025-02-09,C2233,Cabo USB,Acessórios,1,57.6,0.1,25.92,MA,Nordeste,Cartão de crédito,Marketplace,51.84,25.92,25.92,0.5,2025,2,February
101101,2026-01-06,C1762,Monitor,Eletrônicos,4,1084.16,0.0,737.23,SP,Sudeste,Boleto,Marketplace,4336.64,2948.92,1387.72,0.32,2026,1,January
101102,2025-06-30,C0343,Aspirador,Casa,1,592.38,0.0,396.89,RO,Norte,Boleto,Marketplace,592.38,396.89,195.49,0.33,2025,6,June
101103,2025-08-08,C1063,Carregador,Acessórios,1,60.75,0.15,30.38,AL,Nordeste,PIX,Marketplace,51.64,30.38,21.26,0.4117,2025,8,August
101104,2025-07-23,C1431,Headset,Eletrônicos,4,511.22,0.05,316.96,RR,Norte,Cartão de débito,Marketplace,1942.64,1267.84,674.8,0.3474,2025,7,July
101105,2026-02-03,C0041,Mesa,Escritório,2,1830.05,0.0,1244.43,AC,Norte,Cartão de débito,Marketplace,3660.1,2488.86,1171.24,0.32,2026,2,February
101106,2025-01-15,C0617,Cadeira,Escritório,3,2367.64,0.05,1657.35,MA,Nordeste,Cartão de crédito,Marketplace,6747.77,4972.05,1775.72,0.2632,2025,1,January
101107,2026-06-18,C0016,Aspirador,Casa,5,1429.15,0.15,957.53,AM,Norte,Boleto,Online,6073.89,4787.65,1286.24,0.2118,2026,6,June
101108,2025-08-12,C0769,Monitor,Eletrônicos,1,1682.96,0.0,1144.41,RN,Nordeste,Cartão de débito,Marketplace,1682.96,1144.41,538.55,0.32,2025,8,August
101109,2025-07-15,C2363,Cafeteira,Casa,4,570.26,0.05,370.67,CE,Nordeste,PIX,Online,2166.99,1482.68,684.31,0.3158,2025,7,July
101110,2026-04-12,C1696,Hub USB,Acessórios,1,157.49,0.05,86.62,GO,Centro-Oeste,PIX,Online,149.62,86.62,63.0,0.4211,2026,4,April
101111,2026-04-15,C1755,Headset,Eletrônicos,1,564.57,0.0,350.03,AL,Nordeste,Boleto,Marketplace,564.57,350.03,214.54,0.38,2026,4,April
101112,2025-10-18,C0407,Luminária,Escritório,5,337.9,0.0,175.71,AM,Norte,Cartão de crédito,Marketplace,1689.5,878.55,810.95,0.48,2025,10,October
101113,2026-05-24,C2232,Teclado,Eletrônicos,1,410.87,0.05,246.52,MG,Sudeste,PIX,Marketplace,390.33,246.52,143.81,0.3684,2026,5,May
101114,2025-08-17,C1863,Cafeteira,Casa,2,314.5,0.15,204.43,ES,Sudeste,PIX,Marketplace,534.65,408.86,125.79,0.2353,2025,8,August
101115,2026-02-10,C0032,Luminária,Escritório,4,330.3,0.05,171.76,PE,Nordeste,PIX,Marketplace,1255.14,687.04,568.1,0.4526,2026,2,February
101116,2025-09-05,C0018,Luminária,Escritório,3,212.66,0.0,110.58,PR,Sul,PIX,Marketplace,637.98,331.74,306.24,0.48,2025,9,September
101117,2025-06-24,C2344,Cadeira,Escritório,5,983.66,0.2,688.56,RS,Sul,Boleto,Online,3934.64,3442.8,491.84,0.125,2025,6,June
101118,2025-05-12,C1600,Luminária,Escritório,4,135.59,0.15,70.51,GO,Centro-Oeste,Cartão de débito,Marketplace,461.01,282.04,178.97,0.3882,2025,5,May
101119,2025-04-12,C0518,Air Fryer,Casa,1,742.01,0.1,474.89,TO,Norte,PIX,Online,667.81,474.89,192.92,0.2889,2025,4,April
101120,2025-07-28,C0382,Cadeira,Escritório,1,1374.84,0.1,962.39,MS,Centro-Oeste,Cartão de débito,Online,1237.36,962.39,274.97,0.2222,2025,7,July
101121,2026-01-27,C0104,Smartphone,Eletrônicos,2,1522.19,0.05,1187.31,AM,Norte,PIX,Online,2892.16,2374.62,517.54,0.1789,2026,1,January
101122,2025-08-16,C1217,Air Fryer,Casa,1,888.32,0.1,568.52,RR,Norte,Boleto,Marketplace,799.49,568.52,230.97,0.2889,2025,8,August
101123,2025-10-09,C0340,Monitor,Eletrônicos,4,1829.39,0.1,1243.99,MS,Centro-Oeste,Cartão de crédito,Online,6585.8,4975.96,1609.84,0.2444,2025,10,October
101124,2025-05-06,C0439,Cabo USB,Acessórios,1,40.96,0.0,18.43,RJ,Sudeste,Boleto,Marketplace,40.96,18.43,22.53,0.55,2025,5,May
101125,2026-02-05,C0413,Cafeteira,Casa,1,221.96,0.0,144.27,AM,Norte,Cartão de crédito,Online,221.96,144.27,77.69,0.35,2026,2,February
101126,2026-01-20,C1285,Luminária,Escritório,2,224.28,0.0,116.63,CE,Nordeste,Cartão de crédito,Online,448.56,233.26,215.3,0.48,2026,1,January
101127,2025-05-01,C1405,Monitor,Eletrônicos,5,1571.04,0.1,1068.31,MT,Centro-Oeste,Cartão de crédito,Online,7069.68,5341.55,1728.13,0.2444,2025,5,May
101128,2025-09-18,C0499,Carregador,Acessórios,1,55.91,0.0,27.95,GO,Centro-Oeste,Cartão de débito,Online,55.91,27.95,27.96,0.5001,2025,9,September
101129,2025-04-28,C0889,Mesa,Escritório,1,621.7,0.0,422.76,RO,Norte,Cartão de débito,Marketplace,621.7,422.76,198.94,0.32,2025,4,April
101130,2026-05-09,C0817,Aspirador,Casa,4,685.69,0.05,459.41,CE,Nordeste,Boleto,Marketplace,2605.62,1837.64,767.98,0.2947,2026,5,May
101131,2026-06-09,C1639,Luminária,Escritório,4,160.03,0.0,83.22,RO,Norte,PIX,Marketplace,640.12,332.88,307.24,0.48,2026,6,June
101132,2025-11-16,C0679,Teclado,Eletrônicos,2,767.63,0.05,460.58,SE,Nordeste,Boleto,Marketplace,1458.5,921.16,537.34,0.3684,2025,11,November
101133,2025-04-21,C2488,Cadeira,Escritório,1,899.44,0.05,629.61,AM,Norte,Cartão de crédito,Marketplace,854.47,629.61,224.86,0.2632,2025,4,April
101134,2025-02-04,C2095,Headset,Eletrônicos,1,457.36,0.1,283.56,AM,Norte,PIX,Marketplace,411.62,283.56,128.06,0.3111,2025,2,February
101135,2025-04-28,C0737,Notebook,Eletrônicos,3,4002.85,0.0,2882.05,BA,Nordeste,Cartão de crédito,Online,12008.55,8646.15,3362.4,0.28,2025,4,April
101136,2026-01-16,C0595,Mesa,Escritório,2,595.69,0.0,405.07,SP,Sudeste,PIX,Online,1191.38,810.14,381.24,0.32,2026,1,January
101137,2025-11-26,C0953,Cabo USB,Acessórios,2,50.85,0.1,22.88,GO,Centro-Oeste,Cartão de débito,Online,91.53,45.76,45.77,0.5001,2025,11,November
101138,2025-03-18,C2351,Aspirador,Casa,3,777.19,0.1,520.72,MA,Nordeste,PIX,Online,2098.41,1562.16,536.25,0.2556,2025,3,March
101139,2025-02-20,C2024,Cafeteira,Casa,1,1190.26,0.05,773.67,ES,Sudeste,Boleto,Online,1130.75,773.67,357.08,0.3158,2025,2,February
101140,2026-01-28,C0969,Cadeira,Escritório,2,1070.07,0.1,749.05,MS,Centro-Oeste,Cartão de crédito,Marketplace,1926.13,1498.1,428.03,0.2222,2026,1,January
101141,2025-05-15,C1650,Liquidificador,Casa,1,376.06,0.05,236.92,MA,Nordeste,Cartão de crédito,Online,357.26,236.92,120.34,0.3368,2025,5,May
101142,2025-04-08,C1701,Hub USB,Acessórios,2,140.43,0.1,77.24,RN,Nordeste,Cartão de crédito,Marketplace,252.77,154.48,98.29,0.3889,2025,4,April
101143,2025-02-18,C1612,Hub USB,Acessórios,1,296.47,0.05,163.06,AM,Norte,Cartão de crédito,Marketplace,281.65,163.06,118.59,0.4211,2025,2,February
101144,2025-01-30,C0918,Teclado,Eletrônicos,1,107.28,0.0,64.37,MA,Nordeste,Boleto,Online,107.28,64.37,42.91,0.4,2025,1,January
