id_pedido;data_pedido;id_cliente;id_produto;id_localizacao;quantidade;preco_unitario;desconto;custo_unitario;forma_pagamento;canal;faturamento;custo_total;lucro;margem_lucro
102915;2025-12-05;C0771;8;8;1;238,74;0,15;131,31;Cartão de débito;Online;202,93;131,31;71,62;0,3529
102916;2025-01-30;C1126;11;25;5;666,99;0,05;453,55;PIX;Online;3168,2;2267,75;900,45;0,2842
102917;2026-01-25;C0751;10;9;3;190,06;0,1;98,83;PIX;Marketplace;513,16;296,49;216,67;0,4222
102918;2026-06-26;C0789;1;10;2;773,83;0,0;495,25;Cartão de crédito;Marketplace;1547,66;990,5;557,16;0,36
102919;2025-02-11;C2473;10;10;3;280,26;0,05;145,74;Cartão de crédito;Online;798,74;437,22;361,52;0,4526
102920;2025-11-08;C1410;8;21;3;148,79;0,1;81,83;Boleto;Online;401,73;245,49;156,24;0,3889
102921;2025-05-19;C1942;10;23;1;350,46;0,05;182,24;Cartão de débito;Marketplace;332,94;182,24;150,7;0,4526
102922;2026-01-30;C0392;2;10;5;425,5;0,0;285,09;Boleto;Marketplace;2127,5;1425,45;702,05;0,33
102923;2025-06-20;C1743;10;26;1;112,48;0,1;58,49;PIX;Online;101,23;58,49;42,74;0,4222
102924;2026-03-29;C1607;6;2;1;167,83;0,15;83,92;Cartão de débito;Online;142,66;83,92;58,74;0,4117
102925;2025-09-04;C0083;10;10;2;155,16;0,1;80,68;Cartão de crédito;Marketplace;279,29;161,36;117,93;0,4222
102926;2025-03-02;C1273;8;27;1;236,7;0,1;130,19;Cartão de débito;Online;213,03;130,19;82,84;0,3889
102927;2026-03-28;C0933;10;4;2;111,99;0,0;58,23;Cartão de débito;Marketplace;223,98;116,46;107,52;0,48
102928;2026-06-28;C2278;1;19;1;326,93;0,05;209,24;PIX;Online;310,58;209,24;101,34;0,3263
102929;2025-05-29;C1513;12;11;2;1136,12;0,0;772,56;Cartão de débito;Online;2272,24;1545,12;727,12;0,32
102930;2025-04-20;C1009;1;25;1;629,97;0,1;403,18;Boleto;Marketplace;566,97;403,18;163,79;0,2889
102931;2025-03-07;C0452;7;6;2;369,6;0,0;229,15;PIX;Online;739,2;458,3;280,9;0,38
102932;2026-06-18;C0832;15;15;2;1994,93;0,15;1556,05;Cartão de débito;Online;3391,38;3112,1;279,28;0,0823
102933;2025-06-10;C2398;12;10;1;913,66;0,1;621,29;Cartão de crédito;Marketplace;822,29;621,29;201,0;0,2444
102934;2025-04-28;C1916;13;10;2;243,73;0,1;141,36;Cartão de crédito;Marketplace;438,71;282,72;155,99;0,3556
102935;2025-06-15;C2086;5;19;1;627,36;0,1;407,78;Cartão de crédito;Marketplace;564,62;407,78;156,84;0,2778
102936;2025-06-09;C0642;1;19;1;684,96;0,05;438,37;PIX;Marketplace;650,71;438,37;212,34;0,3263
102937;2026-04-17;C1783;5;18;2;313,91;0,0;204,04;Boleto;Marketplace;627,82;408,08;219,74;0,35
102938;2026-03-29;C1197;14;1;1;4582,0;0,1;3299,04;Cartão de crédito;Marketplace;4123,8;3299,04;824,76;0,2
102939;2025-02-27;C1042;5;24;1;251,12;0,1;163,23;Cartão de crédito;Online;226,01;163,23;62,78;0,2778
102940;2026-06-18;C1000;16;23;2;377,48;0,0;207,61;PIX;Marketplace;754,96;415,22;339,74;0,45
102941;2025-06-24;C2435;12;11;1;1419,58;0,1;965,31;Cartão de débito;Online;1277,62;965,31;312,31;0,2444
102942;2025-01-09;C2477;2;14;2;1235,85;0,0;828,02;Boleto;Marketplace;2471,7;1656,04;815,66;0,33
102943;2025-03-12;C2198;9;13;2;190,17;0,1;119,81;Cartão de crédito;Online;342,31;239,62;102,69;0,3
102944;2025-09-07;C2251;15;4;2;2785,63;0,0;2172,79;PIX;Online;5571,26;4345,58;1225,68;0,22
102945;2025-09-08;C1151;1;18;1;370,39;0,0;237,05;Cartão de crédito;Online;370,39;237,05;133,34;0,36
102946;2025-06-23;C1482;1;1;2;421,67;0,1;269,87;Cartão de débito;Online;759,01;539,74;219,27;0,2889
102947;2026-06-20;C0498;16;27;2;418,59;0,0;230,22;Cartão de crédito;Online;837,18;460,44;376,74;0,45
102948;2026-05-06;C1006;15;9;2;3400,93;0,05;2652,73;PIX;Marketplace;6461,77;5305,46;1156,31;0,1789
102949;2026-05-09;C0755;10;16;1;87,4;0,0;45,45;Cartão de crédito;Online;87,4;45,45;41,95;0,48
102950;2025-01-10;C1871;8;22;1;133,12;0,05;73,22;Cartão de crédito;Marketplace;126,46;73,22;53,24;0,421
102951;2025-07-04;C0888;17;8;1;470,36;0,0;282,22;Cartão de crédito;Marketplace;470,36;282,22;188,14;0,4
102952;2026-01-06;C1064;9;7;4;321,75;0,05;202,7;Boleto;Marketplace;1222,65;810,8;411,85;0,3369
102953;2026-02-03;C0471;4;5;2;1407,04;0,05;984,93;Boleto;Marketplace;2673,38;1969,86;703,52;0,2632
102954;2026-05-29;C2050;17;12;1;198,96;0,05;119,38;PIX;Marketplace;189,01;119,38;69,63;0,3684
102955;2025-05-18;C1646;17;13;2;367,18;0,1;220,31;Cartão de débito;Online;660,92;440,62;220,3;0,3333
102956;2026-01-08;C2026;11;9;1;557,51;0,05;379,11;Boleto;Marketplace;529,63;379,11;150,52;0,2842
102957;2025-06-19;C0573;12;6;1;1879,5;0,1;1278,06;Boleto;Online;1691,55;1278,06;413,49;0,2444
102958;2025-11-01;C1602;9;1;3;204,44;0,05;128,8;Cartão de débito;Online;582,65;386,4;196,25;0,3368
102959;2025-04-24;C0294;9;6;3;319,73;0,0;201,43;Cartão de débito;Online;959,19;604,29;354,9;0,37
102960;2025-07-10;C1211;11;13;1;580,31;0,05;394,61;Boleto;Online;551,29;394,61;156,68;0,2842
102961;2025-09-26;C1963;10;13;1;160,08;0,0;83,24;Boleto;Marketplace;160,08;83,24;76,84;0,48
102962;2025-08-10;C1546;14;26;2;5227,93;0,0;3764,11;PIX;Online;10455,86;7528,22;2927,64;0,28
102963;2025-08-22;C1645;8;15;2;231,82;0,0;127,5;Cartão de débito;Online;463,64;255,0;208,64;0,45
102964;2025-06-21;C1977;17;16;4;368,31;0,05;220,99;Cartão de crédito;Online;1399,58;883,96;515,62;0,3684
102965;2025-02-21;C1545;2;19;2;1106,99;0,05;741,68;Boleto;Online;2103,28;1483,36;619,92;0,2947
102966;2026-06-10;C0643;13;19;1;132,11;0,0;76,62;Cartão de crédito;Marketplace;132,11;76,62;55,49;0,42
102967;2025-02-24;C1968;16;22;1;324,1;0,1;178,26;PIX;Marketplace;291,69;178,26;113,43;0,3889
102968;2026-04-05;C2459;9;8;1;197,39;0,15;124,36;Boleto;Online;167,78;124,36;43,42;0,2588
102969;2025-10-13;C2238;17;15;3;653,37;0,2;392,02;Cartão de crédito;Online;1568,09;1176,06;392,03;0,25
102970;2026-03-20;C0316;14;21;1;4711,45;0,1;3392,24;PIX;Marketplace;4240,3;3392,24;848,06;0,2
102971;2025-04-07;C1671;1;15;1;365,88;0,05;234,16;PIX;Marketplace;347,59;234,16;113,43;0,3263
102972;2026-03-01;C0424;7;17;1;378,82;0,05;234,87;Cartão de crédito;Online;359,88;234,87;125,01;0,3474
102973;2026-06-23;C2417;5;9;2;1087,06;0,0;706,59;Cartão de débito;Online;2174,12;1413,18;760,94;0,35
102974;2025-08-01;C0054;17;23;1;398,21;0,05;238,93;Cartão de débito;Online;378,3;238,93;139,37;0,3684
102975;2025-08-16;C0797;16;19;1;160,27;0,1;88,15;Boleto;Marketplace;144,24;88,15;56,09;0,3889
102976;2025-02-07;C0186;2;17;1;1002,56;0,0;671,72;Cartão de débito;Marketplace;1002,56;671,72;330,84;0,33
102977;2026-01-16;C2114;9;2;2;361,69;0,0;227,86;Cartão de débito;Online;723,38;455,72;267,66;0,37
102978;2026-05-09;C1141;13;18;5;171,49;0,1;99,46;PIX;Marketplace;771,7;497,3;274,4;0,3556
102979;2026-03-25;C1116;17;10;1;520,14;0,1;312,08;Cartão de crédito;Marketplace;468,13;312,08;156,05;0,3333
102980;2026-03-08;C0736;8;24;3;103,38;0,1;56,86;Cartão de débito;Marketplace;279,13;170,58;108,55;0,3889
102981;2025-05-05;C2221;12;16;1;1728,61;0,0;1175,45;Cartão de crédito;Online;1728,61;1175,45;553,16;0,32
102982;2025-11-22;C0958;2;7;1;737,01;0,1;493,8;Cartão de débito;Online;663,31;493,8;169,51;0,2556
102983;2026-02-14;C2136;8;11;2;154,29;0,2;84,86;Boleto;Marketplace;246,86;169,72;77,14;0,3125
102984;2026-04-21;C0556;11;1;2;1863,47;0,0;1267,16;Cartão de débito;Online;3726,94;2534,32;1192,62;0,32
102985;2026-05-11;C0771;3;2;1;95,66;0,15;43,05;Boleto;Online;81,31;43,05;38,26;0,4705
102986;2025-07-31;C0884;15;25;4;2881,87;0,15;2247,86;Cartão de crédito;Marketplace;9798,36;8991,44;806,92;0,0824
102987;2025-05-04;C1962;13;21;2;376,78;0,2;218,53;Cartão de débito;Marketplace;602,85;437,06;165,79;0,275
102988;2025-06-25;C0700;13;7;2;476,94;0,0;276,63;Cartão de débito;Online;953,88;553,26;400,62;0,42
102989;2025-09-09;C0758;10;26;2;218,84;0,0;113,8;Cartão de crédito;Online;437,68;227,6;210,08;0,48
102990;2025-10-25;C1100;9;16;1;485,17;0,05;305,66;Cartão de débito;Online;460,91;305,66;155,25;0,3368
102991;2025-10-14;C1003;7;7;3;715,45;0,0;443,58;PIX;Marketplace;2146,35;1330,74;815,61;0,38
102992;2025-12-26;C0373;10;19;1;315,47;0,05;164,04;PIX;Marketplace;299,7;164,04;135,66;0,4527
102993;2025-01-09;C2360;2;7;1;636,16;0,05;426,23;Não informado;Online;604,35;426,23;178,12;0,2947
102994;2025-02-09;C1311;3;10;1;70,9;0,0;31,91;Cartão de crédito;Online;70,9;31,91;38,99;0,5499
102995;2025-07-03;C1580;6;19;3;183,48;0,1;91,74;Cartão de crédito;Online;495,4;275,22;220,18;0,4444
102996;2026-01-28;C1309;4;24;2;862,48;0,05;603,74;Cartão de crédito;Online;1638,71;1207,48;431,23;0,2632
102997;2026-05-07;C1566;1;2;2;602,95;0,1;385,89;Cartão de débito;Online;1085,31;771,78;313,53;0,2889
102998;2025-08-28;C0950;11;27;1;549,23;0,0;373,48;Cartão de crédito;Online;549,23;373,48;175,75;0,32
102999;2025-08-25;C1252;14;6;1;4787,97;0,15;3447,34;Cartão de crédito;Marketplace;4069,77;3447,34;622,43;0,1529
103000;2025-07-01;C2099;10;22;2;166,45;0,0;86,55;PIX;Online;332,9;173,1;159,8;0,48
103001;2025-09-21;C0855;1;9;1;371,77;0,2;237,93;Boleto;Marketplace;297,42;237,93;59,49;0,2
103002;2025-02-08;C2080;2;24;1;1260,47;0,1;844,51;PIX;Online;1134,42;844,51;289,91;0,2556
103003;2026-01-28;C0548;7;23;2;407,64;0,05;252,74;PIX;Online;774,52;505,48;269,04;0,3474
103004;2025-06-17;C2292;11;15;2;1897,51;0,1;1290,31;PIX;Marketplace;3415,52;2580,62;834,9;0,2444
103005;2025-09-12;C2332;14;2;1;5665,08;0,15;4078,86;PIX;Marketplace;4815,32;4078,86;736,46;0,1529
103006;2025-11-27;C2462;5;11;1;1061,89;0,05;690,23;PIX;Marketplace;1008,8;690,23;318,57;0,3158
103007;2026-06-20;C0825;17;10;1;633,42;0,1;380,05;PIX;Online;570,08;380,05;190,03;0,3333
103008;2026-04-12;C0870;6;7;4;247,19;0,1;123,59;Boleto;Marketplace;889,88;494,36;395,52;0,4445
103009;2026-03-21;C1761;6;25;1;157,78;0,05;78,89;Cartão de crédito;Marketplace;149,89;78,89;71,0;0,4737
103010;2026-04-14;C0092;17;11;3;706,58;0,05;423,95;Cartão de crédito;Marketplace;2013,75;1271,85;741,9;0,3684
103011;2025-03-26;C0331;3;16;1;80,7;0,1;36,32;Boleto;Online;72,63;36,32;36,31;0,4999
103012;2026-02-06;C1968;4;26;3;1337,66;0,1;936,36;PIX;Online;3611,68;2809,08;802,6;0,2222
103013;2026-03-09;C0082;6;16;2;126,87;0,1;63,44;Cartão de débito;Online;228,37;126,88;101,49;0,4444
103014;2025-08-01;C1508;9;9;2;427,04;0,05;269,04;PIX;Online;811,38;538,08;273,3;0,3368
103015;2025-11-28;C0069;2;21;2;1226,92;0,05;822,04;Cartão de débito;Marketplace;2331,15;1644,08;687,07;0,2947
103016;2025-11-15;C0187;4;24;1;1923,87;0,15;1346,71;Boleto;Online;1635,29;1346,71;288,58;0,1765
103017;2025-06-21;C1357;8;18;3;107,36;0,2;59,05;PIX;Online;257,66;177,15;80,51;0,3125
103018;2025-11-28;C2010;1;27;1;420,7;0,05;269,25;PIX;Online;399,66;269,25;130,41;0,3263
103019;2025-09-13;C2119;10;2;2;263,35;0,1;136,94;Cartão de crédito;Marketplace;474,03;273,88;200,15;0,4222
103020;2025-11-27;C2098;5;26;1;218,95;0,1;142,32;Cartão de crédito;Online;197,06;142,32;54,74;0,2778
103021;2026-01-22;C2463;3;23;1;97,35;0,1;43,81;Cartão de crédito;Marketplace;87,62;43,81;43,81;0,5
103022;2026-01-13;C0604;6;15;3;230,74;0,05;115,37;Boleto;Marketplace;657,61;346,11;311,5;0,4737
103023;2025-08-10;C1587;12;1;1;964,03;0,15;655,54;Boleto;Online;819,43;655,54;163,89;0,2
103024;2025-11-08;C1153;2;4;1;993,92;0,05;665,93;Boleto;Online;944,22;665,93;278,29;0,2947
103025;2025-04-18;C2201;1;15;1;974,1;0,0;623,42;Boleto;Marketplace;974,1;623,42;350,68;0,36
103026;2026-05-04;C0196;15;25;1;1879,36;0,0;1465,9;PIX;Marketplace;1879,36;1465,9;413,46;0,22
103027;2026-04-18;C1891;11;18;3;676,89;0,05;460,29;Boleto;Online;1929,14;1380,87;548,27;0,2842
103028;2026-04-01;C2205;16;13;1;120,57;0,1;66,31;Boleto;Marketplace;108,51;66,31;42,2;0,3889
103029;2026-05-23;C1534;2;6;2;1105,17;0,1;740,46;PIX;Online;1989,31;1480,92;508,39;0,2556
103030;2025-07-14;C1828;11;26;2;1659,54;0,15;1128,49;Cartão de débito;Marketplace;2821,22;2256,98;564,24;0,2
103031;2026-04-22;C1720;16;18;2;240,7;0,0;132,38;Cartão de crédito;Marketplace;481,4;264,76;216,64;0,45
103032;2026-04-24;C1453;10;6;1;270,97;0,05;140,9;Cartão de crédito;Online;257,42;140,9;116,52;0,4526
103033;2026-04-28;C0851;4;11;2;915,92;0,1;641,14;Cartão de crédito;Online;1648,66;1282,28;366,38;0,2222
103034;2025-02-04;C1676;2;5;1;696,34;0,05;466,55;PIX;Marketplace;661,52;466,55;194,97;0,2947
103035;2025-09-08;C2152;4;2;5;2100,98;0,1;1470,69;PIX;Online;9454,41;7353,45;2100,96;0,2222
103036;2025-07-04;C0821;4;11;3;760,27;0,05;532,19;Cartão de crédito;Online;2166,77;1596,57;570,2;0,2632
103037;2026-04-23;C0119;2;11;3;963,27;0,0;645,39;Cartão de débito;Marketplace;2889,81;1936,17;953,64;0,33
103038;2026-03-08;C0319;11;12;1;1503,1;0,05;1022,11;Boleto;Marketplace;1427,94;1022,11;405,83;0,2842
103039;2025-03-30;C2244;15;1;1;4546,93;0,05;3546,61;Boleto;Marketplace;4319,58;3546,61;772,97;0,1789
103040;2026-03-13;C0314;16;19;1;253,21;0,05;139,27;Boleto;Marketplace;240,55;139,27;101,28;0,421
103041;2025-10-15;C1891;14;22;2;3940,63;0,1;2837,25;Boleto;Online;7093,13;5674,5;1418,63;0,2
103042;2026-01-17;C0546;14;15;1;3700,83;0,1;2664,6;Cartão de crédito;Online;3330,75;2664,6;666,15;0,2
103043;2025-06-18;C0954;2;21;2;254,51;0,0;170,52;Cartão de débito;Marketplace;509,02;341,04;167,98;0,33
103044;2025-10-20;C0072;10;7;1;348,22;0,1;181,07;Boleto;Online;313,4;181,07;132,33;0,4222
103045;2025-03-10;C1038;13;13;1;108,24;0,15;62,78;Boleto;Marketplace;92,0;62,78;29,22;0,3176
103046;2025-11-12;C1985;12;12;1;2261,71;0,0;1537,96;Cartão de crédito;Marketplace;2261,71;1537,96;723,75;0,32
103047;2026-05-28;C1391;3;27;1;56,42;0,15;25,39;Cartão de débito;Online;47,96;25,39;22,57;0,4706
103048;2025-12-02;C2481;5;1;1;303,11;0,15;197,02;Cartão de débito;Online;257,64;197,02;60,62;0,2353
103049;2026-05-08;C0925;6;1;3;248,42;0,05;124,21;Boleto;Marketplace;708,0;372,63;335,37;0,4737
103050;2026-05-24;C1963;9;15;1;217,82;0,2;137,23;Cartão de crédito;Online;174,26;137,23;37,03;0,2125
103051;2025-05-25;C1456;14;2;1;3184,58;0,15;2292,9;PIX;Online;2706,89;2292,9;413,99;0,1529
103052;2025-08-04;C2160;11;8;2;983,49;0,0;668,77;Boleto;Marketplace;1966,98;1337,54;629,44;0,32
103053;2025-03-01;C2365;4;19;1;1911,76;0,1;1338,23;Cartão de débito;Marketplace;1720,58;1338,23;382,35;0,2222
103054;2026-01-05;C2126;4;25;3;2446,0;0,0;1712,2;PIX;Online;7338,0;5136,6;2201,4;0,3
103055;2025-07-30;C0398;5;12;2;511,05;0,1;332,18;Cartão de crédito;Online;919,89;664,36;255,53;0,2778
103056;2025-07-20;C2183;12;16;1;1164,76;0,05;792,04;Cartão de débito;Online;1106,52;792,04;314,48;0,2842
103057;2025-06-10;C0422;9;1;2;540,62;0,05;340,59;Cartão de débito;Online;1027,18;681,18;346,0;0,3368
103058;2025-06-27;C0260;17;6;1;208,32;0,15;124,99;Cartão de crédito;Online;177,07;124,99;52,08;0,2941
103059;2026-02-16;C0361;9;15;1;160,25;0,15;100,96;PIX;Online;136,21;100,96;35,25;0,2588
103060;2025-03-06;C1314;12;6;1;1041,66;0,1;708,33;Cartão de crédito;Marketplace;937,49;708,33;229,16;0,2444
103061;2026-06-30;C0361;3;1;2;27,98;0,0;12,59;Boleto;Marketplace;55,96;25,18;30,78;0,55
103062;2025-11-17;C1310;9;5;1;475,88;0,1;299,8;PIX;Marketplace;428,29;299,8;128,49;0,3
103063;2025-05-03;C2288;9;18;2;208,21;0,05;131,17;Boleto;Marketplace;395,6;262,34;133,26;0,3369
103064;2025-06-06;C0226;4;1;1;1868,87;0,15;1308,21;Cartão de crédito;Online;1588,54;1308,21;280,33;0,1765
103065;2025-04-18;C1567;10;26;5;201,77;0,1;104,92;Cartão de crédito;Online;907,96;524,6;383,36;0,4222
103066;2025-09-14;C0549;7;2;3;242,62;0,05;150,42;Cartão de débito;Online;691,47;451,26;240,21;0,3474
103067;2026-05-27;C1458;15;20;4;2608,43;0,1;2034,58;Boleto;Online;9390,35;8138,32;1252,03;0,1333
103068;2026-06-26;C0793;14;21;2;4237,99;0,1;3051,35;Cartão de crédito;Online;7628,38;6102,7;1525,68;0,2
103069;2025-12-20;C2330;14;3;1;4817,17;0,1;3468,36;PIX;Marketplace;4335,45;3468,36;867,09;0,2
103070;2025-05-16;C2258;13;18;2;100,65;0,0;58,38;Cartão de crédito;Online;201,3;116,76;84,54;0,42
103071;2025-10-01;C2290;3;22;1;59,47;0,0;26,76;Cartão de débito;Marketplace;59,47;26,76;32,71;0,55
103072;2025-05-29;C2499;17;21;1;306,67;0,0;184,0;Cartão de crédito;Marketplace;306,67;184,0;122,67;0,4
103073;2025-01-24;C0604;6;22;3;239,55;0,05;119,78;Boleto;Online;682,72;359,34;323,38;0,4737
103074;2025-01-30;C0711;9;2;2;519,24;0,0;327,12;PIX;Marketplace;1038,48;654,24;384,24;0,37
103075;2025-09-27;C1848;8;10;4;167,81;0,2;92,3;Cartão de crédito;Online;536,99;369,2;167,79;0,3125
103076;2025-03-27;C2059;2;20;4;980,53;0,0;656,96;PIX;Online;3922,12;2627,84;1294,28;0,33
103077;2025-04-07;C1594;12;18;1;2213,8;0,05;1505,38;Cartão de débito;Marketplace;2103,11;1505,38;597,73;0,2842
103078;2026-06-05;C2091;6;21;1;226,01;0,0;113,0;Cartão de débito;Online;226,01;113,0;113,01;0,5
103079;2026-02-03;C0215;5;27;1;327,98;0,15;213,19;Cartão de crédito;Online;278,78;213,19;65,59;0,2353
103080;2025-07-18;C2278;17;12;1;745,47;0,05;447,28;PIX;Marketplace;708,2;447,28;260,92;0,3684
103081;2025-01-16;C0878;15;1;1;1829,26;0,0;1426,82;PIX;Marketplace;1829,26;1426,82;402,44;0,22
103082;2025-06-22;C2333;1;8;1;351,39;0,1;224,89;PIX;Marketplace;316,25;224,89;91,36;0,2889
103083;2026-01-06;C0956;12;15;1;930,66;0,0;632,85;Cartão de crédito;Marketplace;930,66;632,85;297,81;0,32
103084;2025-08-09;C0231;8;14;3;152,9;0,0;84,1;Boleto;Marketplace;458,7;252,3;206,4;0,45
103085;2025-09-19;C2092;14;1;2;3914,04;0,1;2818,11;Boleto;Marketplace;7045,27;5636,22;1409,05;0,2
103086;2025-06-02;C2429;16;14;3;283,78;0,1;156,08;Cartão de débito;Online;766,21;468,24;297,97;0,3889
103087;2025-06-18;C2198;6;23;3;202,03;0,0;101,02;Cartão de débito;Online;606,09;303,06;303,03;0,5
103088;2025-08-03;C0171;11;13;1;1215,93;0,0;826,83;PIX;Marketplace;1215,93;826,83;389,1;0,32
103089;2026-02-24;C2029;8;10;1;214,38;0,05;117,91;Cartão de débito;Marketplace;203,66;117,91;85,75;0,421
103090;2025-10-15;C2354;2;19;1;968,55;0,0;648,93;Cartão de débito;Marketplace;968,55;648,93;319,62;0,33
103091;2025-03-25;C1957;5;10;1;544,61;0,1;354,0;Cartão de débito;Marketplace;490,15;354,0;136,15;0,2778
103092;2026-04-14;C1133;2;6;1;1107,29;0,1;741,88;Boleto;Online;996,56;741,88;254,68;0,2556
103093;2026-03-31;C1324;10;22;2;348,49;0,1;181,21;Boleto;Marketplace;627,28;362,42;264,86;0,4222
103094;2025-12-09;C0918;2;19;1;757,82;0,1;507,74;PIX;Marketplace;682,04;507,74;174,3;0,2556
103095;2025-04-25;C1652;9;1;1;407,45;0,0;256,69;Cartão de crédito;Online;407,45;256,69;150,76;0,37
103096;2025-12-26;C2066;5;22;3;261,03;0,0;169,67;Cartão de débito;Online;783,09;509,01;274,08;0,35
103097;2025-12-02;C2358;15;16;1;3557,21;0,0;2774,62;Cartão de débito;Online;3557,21;2774,62;782,59;0,22
103098;2025-10-15;C2218;6;7;2;92,99;0,1;46,49;Cartão de débito;Marketplace;167,38;92,98;74,4;0,4445
103099;2026-02-25;C2267;16;2;1;414,21;0,1;227,82;Cartão de crédito;Online;372,79;227,82;144,97;0,3889
103100;2025-02-04;C1125;6;13;1;90,8;0,15;45,4;Cartão de crédito;Online;77,18;45,4;31,78;0,4118
103101;2025-08-13;C1797;4;20;2;1249,46;0,15;874,62;Boleto;Marketplace;2124,08;1749,24;374,84;0,1765
103102;2025-12-21;C1337;17;5;1;391,78;0,0;235,07;Cartão de débito;Marketplace;391,78;235,07;156,71;0,4
103103;2026-03-24;C1985;12;20;3;2376,51;0,1;1616,03;Cartão de débito;Marketplace;6416,58;4848,09;1568,49;0,2444
103104;2025-02-19;C1363;13;22;2;245,94;0,1;142,65;PIX;Online;442,69;285,3;157,39;0,3555
103105;2025-06-06;C2174;17;3;3;344,32;0,05;206,59;Cartão de débito;Marketplace;981,31;619,77;361,54;0,3684
103106;2025-06-24;C0351;12;1;3;2408,65;0,2;1637,88;Cartão de débito;Online;5780,76;4913,64;867,12;0,15
103107;2026-05-25;C1860;14;24;1;3620,09;0,0;2606,46;Boleto;Online;3620,09;2606,46;1013,63;0,28
103108;2025-09-24;C0892;10;9;4;198,65;0,05;103,3;PIX;Marketplace;754,87;413,2;341,67;0,4526
103109;2025-01-03;C1827;16;17;2;488,38;0,0;268,61;PIX;Online;976,76;537,22;439,54;0,45
103110;2026-06-01;C0265;17;12;1;362,25;0,0;217,35;PIX;Marketplace;362,25;217,35;144,9;0,4
103111;2025-11-11;C2475;17;2;2;337,34;0,1;202,4;PIX;Online;607,21;404,8;202,41;0,3333
103112;2025-09-08;C2120;6;16;2;117,27;0,05;58,63;Boleto;Marketplace;222,81;117,26;105,55;0,4737
103113;2025-12-25;C1554;10;26;2;266,35;0,0;138,5;PIX;Marketplace;532,7;277,0;255,7;0,48
103114;2025-09-27;C0862;9;2;2;266,84;0,2;168,11;Boleto;Marketplace;426,94;336,22;90,72;0,2125
103115;2025-12-11;C1682;17;26;3;222,3;0,0;133,38;PIX;Online;666,9;400,14;266,76;0,4
103116;2026-02-19;C0988;8;12;1;104,76;0,0;57,62;Boleto;Marketplace;104,76;57,62;47,14;0,45
103117;2025-02-22;C0196;17;25;1;764,82;0,1;458,89;Boleto;Online;688,34;458,89;229,45;0,3333
103118;2025-09-27;C0985;9;21;2;512,95;0,1;323,16;Boleto;Online;923,31;646,32;276,99;0,3
103119;2025-12-27;C1497;7;8;1;525,36;0,05;325,72;Cartão de débito;Marketplace;499,09;325,72;173,37;0,3474
103120;2026-05-15;C1266;2;15;1;917,46;0,15;614,7;Boleto;Online;779,84;614,7;165,14;0,2118
103121;2025-06-05;C0974;4;15;3;1572,81;0,2;1100,97;Cartão de crédito;Marketplace;3774,74;3302,91;471,83;0,125
103122;2025-11-05;C1999;8;20;1;190,35;0,1;104,69;Cartão de crédito;Online;171,32;104,69;66,63;0,3889
103123;2025-09-26;C0482;6;1;2;132,11;0,0;66,06;PIX;Marketplace;264,22;132,12;132,1;0,5
103124;2025-11-04;C0075;14;25;1;3380,68;0,1;2434,09;Cartão de crédito;Marketplace;3042,61;2434,09;608,52;0,2
103125;2026-05-16;C1006;8;10;4;107,39;0,0;59,06;PIX;Online;429,56;236,24;193,32;0,45
103126;2025-08-10;C2046;6;11;4;124,57;0,1;62,28;Cartão de crédito;Marketplace;448,45;249,12;199,33;0,4445
103127;2025-07-15;C2493;14;15;3;2852,71;0,0;2053,95;Cartão de crédito;Online;8558,13;6161,85;2396,28;0,28
103128;2026-03-25;C0145;17;16;4;422,01;0,1;253,21;Cartão de crédito;Marketplace;1519,24;1012,84;506,4;0,3333
103129;2025-07-02;C2167;10;21;1;297,57;0,05;154,74;Cartão de débito;Online;282,69;154,74;127,95;0,4526
103130;2025-08-31;C2252;11;20;2;1877,35;0,05;1276,6;Cartão de débito;Marketplace;3566,96;2553,2;1013,76;0,2842
103131;2026-03-15;C1994;5;15;5;568,01;0,1;369,21;Boleto;Online;2556,04;1846,05;709,99;0,2778
103132;2025-03-01;C1862;8;4;1;197,48;0,0;108,61;Cartão de crédito;Online;197,48;108,61;88,87;0,45
103133;2025-12-20;C0437;1;23;2;728,46;0,0;466,21;Cartão de crédito;Marketplace;1456,92;932,42;524,5;0,36
103134;2025-06-18;C2018;9;20;2;588,28;0,0;370,62;Cartão de débito;Marketplace;1176,56;741,24;435,32;0,37
103135;2026-02-28;C1809;8;16;2;274,58;0,2;151,02;Cartão de crédito;Online;439,33;302,04;137,29;0,3125
103136;2025-02-22;C1869;14;3;2;3299,15;0,05;2375,39;Boleto;Marketplace;6268,38;4750,78;1517,6;0,2421
103137;2026-02-04;C0104;13;14;1;489,21;0,0;283,74;Boleto;Online;489,21;283,74;205,47;0,42
103138;2025-09-28;C0280;8;20;1;191,45;0,1;105,3;Boleto;Online;172,3;105,3;67,0;0,3889
103139;2025-05-10;C0527;15;16;4;4187,06;0,0;3265,91;Cartão de débito;Marketplace;16748,24;13063,64;3684,6;0,22
103140;2026-01-22;C0339;7;13;4;589,19;0,1;365,3;Cartão de débito;Marketplace;2121,08;1461,2;659,88;0,3111
103141;2026-02-08;C1305;9;20;1;246,77;0,1;155,47;PIX;Online;222,09;155,47;66,62;0,3
