id_pedido,data_pedido,id_cliente,produto,categoria,quantidade,preco_unitario,desconto,custo_unitario,estado,regiao,forma_pagamento,canal
101585,2025-03-19,C1147,Mesa,Escritório,1,435.83,0.1,296.36,ES,Sudeste,PIX,Online
101586,2026-04-13,C0839,Aspirador,Casa,1,1045.89,0.2,700.75,RR,Norte,Cartão de crédito,Marketplace
101587,2025-01-15,C0462,Headset,Eletrônicos,1,326.1,0.15,202.18,MS,Centro-Oeste,PIX,Marketplace
101588,2026-05-07,C0260,Notebook,Eletrônicos,2,3036.53,0,2186.3,PA,Norte,Boleto,Online
101589,2026-05-25,C1772,Monitor,Eletrônicos,3,1442.36,0.2,980.8,MS,Centro-Oeste,Cartão de crédito,Online
101590,2025-10-16,C1963,Aspirador,Casa,1,584.11,0.1,391.35,RS,Sul,Cartão de débito,Marketplace
101591,2025-02-15,C2307,Notebook,Eletrônicos,3,4023.71,0.2,2897.07,PI,Nordeste,Cartão de débito,Online
101592,2026-01-08,C0363,Liquidificador,Casa,2,339.0,0.05,213.57,SC,Sul,PIX,Marketplace
101593,2025-11-25,C1421,Mouse,Eletrônicos,1,323.69,0.05,187.74,PB,Nordeste,PIX,Online
101594,2026-02-22,C1476,Hub USB,Acessórios,4,99.02,0,54.46,PR,Sul,PIX,Marketplace
101595,2026-04-07,C2209,Cabo USB,Acessórios,3,33.14,0,14.91,GO,Centro-Oeste,Cartão de débito,Marketplace
101596,2025-05-23,C0844,Headset,Eletrônicos,3,447.26,0.1,277.3,ES,Sudeste,Cartão de crédito,Online
101597,2025-09-18,C2255,Notebook,Eletrônicos,2,3076.46,0,2215.05,RO,Norte,PIX,Marketplace
101598,2025-11-30,C1530,Teclado,Eletrônicos,1,376.47,0.1,225.88,RN,Nordeste,Cartão de débito,Marketplace
101599,2025-04-19,C0925,Luminária,Escritório,2,225.17,0.1,117.09,AP,Norte,Cartão de débito,Online
101600,2025-04-21,C2029,Carregador,Acessórios,1,64.44,0.2,32.22,BA,Nordeste,Boleto,Marketplace
101601,2025-04-09,C0783,Cafeteira,Casa,1,231.1,0,150.22,SC,Sul,Cartão de crédito,Online
101602,2026-04-09,C0488,Aspirador,Casa,1,696.89,0.05,466.92,RO,Norte,PIX,Marketplace
101603,2026-01-19,C0854,Suporte para Monitor,Escritório,1,409.63,0.15,225.3,AM,Norte,Cartão de crédito,Marketplace
101604,2026-05-27,C1310,Monitor,Eletrônicos,1,1160.41,0.05,789.08,RR,Norte,Boleto,Online
101605,2025-12-26,C2009,Luminária,Escritório,5,201.59,0.2,104.83,AP,Norte,Cartão de crédito,Marketplace
101606,2025-04-05,C0340,Aspirador,Casa,1,1288.29,0.1,863.15,ES,Sudeste,Boleto,Marketplace
101607,2025-09-05,C2473,Cadeira,Escritório,5,568.68,0,398.08,AP,Norte,Boleto,Online
101608,2025-04-08,C0043,Luminária,Escritório,2,269.9,0.1,140.35,SP,Sudeste,Boleto,Online
101609,2025-07-05,C1898,Carregador,Acessórios,1,163.01,0.1,81.5,MT,Centro-Oeste,Cartão de crédito,Marketplace
101610,2026-06-14,C2012,Teclado,Eletrônicos,1,416.21,0.15,249.73,MG,Sudeste,PIX,Marketplace
101611,2025-04-23,C0635,Luminária,Escritório,4,104.58,0.05,54.38,BA,Nordeste,Cartão de crédito,Marketplace
101612,2026-01-21,C0180,Headset,Eletrônicos,1,317.57,0.15,196.89,MS,Centro-Oeste,Boleto,Online
101613,2025-04-29,C0416,Cabo USB,Acessórios,1,30.56,0.2,13.75,DF,Centro-Oeste,Cartão de crédito,Marketplace
101614,2026-01-11,C1762,Hub USB,Acessórios,1,195.54,0.1,107.55,AM,Norte,Cartão de crédito,Marketplace
101615,2025-02-04,C1143,Hub USB,Acessórios,1,234.45,0,128.95,RJ,Sudeste,PIX,Marketplace
101616,2026-02-15,C2078,Hub USB,Acessórios,3,279.46,0.15,153.7,ES,Sudeste,Cartão de crédito,Online
101617,2025-07-11,C0805,Smartphone,Eletrônicos,1,4986.08,0.05,3889.14,PE,Nordeste,Boleto,Online
101618,2026-02-28,C0475,Headset,Eletrônicos,2,324.19,0,201.0,PR,Sul,Boleto,Online
101619,2025-03-03,C2090,Mesa,Escritório,2,580.4,0.1,394.67,MS,Centro-Oeste,Cartão de crédito,Marketplace
101620,2025-11-24,C0999,Mouse,Eletrônicos,3,416.51,0,241.58,PI,Nordeste,Boleto,Marketplace
101621,2025-04-12,C0707,Cafeteira,Casa,1,833.4,0.05,541.71,RR,Norte,Cartão de crédito,Online
101622,2026-06-07,C0596,Mouse,Eletrônicos,3,108.56,0.05,62.96,RJ,Sudeste,Cartão de débito,Online
101623,2026-01-06,C0924,Luminária,Escritório,3,210.05,0.1,109.23,MG,Sudeste,PIX,Marketplace
101624,2025-07-17,C1531,Notebook,Eletrônicos,1,4622.53,0.15,3328.22,AC,Norte,Cartão de débito,Marketplace
101625,2026-02-21,C0645,Carregador,Acessórios,1,154.25,0.05,77.12,RJ,Sudeste,Boleto,Online
101626,2025-03-09,C2301,Luminária,Escritório,1,365.33,0,189.97,AM,Norte,Cartão de crédito,Marketplace
101627,2026-02-07,C1151,Aspirador,Casa,1,1258.51,0.15,843.2,CE,Nordeste,PIX,Marketplace
101628,2026-06-08,C1998,Hub USB,Acessórios,1,271.65,0.1,149.41,RO,Norte,Cartão de débito,Marketplace
101629,2025-04-04,C2006,Cadeira,Escritório,4,1565.48,0.1,1095.84,RJ,Sudeste,PIX,Marketplace
101630,2025-10-23,C2435,Aspirador,Casa,1,641.31,0.15,429.68,BA,Nordeste,Cartão de débito,Marketplace
101631,2025-07-16,C1373,Liquidificador,Casa,1,317.54,0,200.05,AL,Nordeste,Cartão de débito,Online
101632,2025-07-14,C1481,Liquidificador,Casa,2,385.39,0,242.8,SE,Nordeste,Cartão de débito,Online
101633,2025-09-10,C0843,Liquidificador,Casa,2,424.05,0,267.15,AM,Norte,Boleto,Marketplace
101634,2026-02-06,C1984,Air Fryer,Casa,2,952.74,0.05,609.75,MA,Nordeste,Cartão de débito,Marketplace
101635,2025-09-16,C0510,Smartphone,Eletrônicos,4,4252.46,0.2,3316.92,SP,Sudeste,Cartão de crédito,Online
101636,2026-05-22,C1863,Aspirador,Casa,4,938.31,0.1,628.67,GO,Centro-Oeste,Boleto,Online
101637,2025-02-22,C1752,Aspirador,Casa,2,861.95,0,577.51,AL,Nordeste,Boleto,Marketplace
101638,2025-05-24,C0742,Teclado,Eletrônicos,1,632.09,0.2,379.25,MG,Sudeste,Cartão de crédito,Marketplace
101639,2025-10-02,C0522,Teclado,Eletrônicos,2,748.02,0.1,448.81,RS,Sul,Cartão de crédito,Online
101640,2025-04-25,C1383,Notebook,Eletrônicos,4,5018.5,0,3613.32,BA,Nordeste,Cartão de débito,Online
101641,2025-12-29,C0969,Aspirador,Casa,1,942.14,0,631.23,BA,Nordeste,Cartão de débito,Marketplace
101642,2025-01-18,C0657,Cafeteira,Casa,1,940.46,0.2,611.3,PE,Nordeste,Boleto,Online
101643,2025-09-10,C1665,Teclado,Eletrônicos,1,421.65,0,252.99,SC,Sul,Cartão de débito,Marketplace
101644,2025-01-04,C0979,Teclado,Eletrônicos,2,404.64,0.15,242.78,RN,Nordeste,Boleto,Online
101645,2025-04-13,C0336,Air Fryer,Casa,1,610.89,0,390.97,RN,Nordeste,Boleto,Online
101646,2025-07-30,C2014,Aspirador,Casa,1,1343.93,0,900.43,SP,Sudeste,Boleto,Marketplace
101647,2025-07-30,C1528,Cabo USB,Acessórios,1,26.19,0.1,11.79,PA,Norte,Boleto,Online
101648,2025-08-01,C0893,Suporte para Monitor,Escritório,1,302.55,0,166.4,CE,Nordeste,Cartão de débito,Marketplace
101649,2025-01-25,C2308,Hub USB,Acessórios,1,233.47,0.05,128.41,RR,Norte,Cartão de crédito,Marketplace
101650,2026-01-04,C1561,Mesa,Escritório,1,1098.07,0.05,746.69,AL,Nordeste,Cartão de crédito,Marketplace
101651,2025-12-23,C0937,Aspirador,Casa,1,1389.5,0,930.97,SC,Sul,Cartão de débito,Online
101652,2026-06-28,C0802,Carregador,Acessórios,3,245.83,0.05,122.92,AP,Norte,Cartão de débito,Online
101653,2025-04-05,C2265,Headset,Eletrônicos,1,209.44,0.15,129.85,SE,Nordeste,Cartão de débito,Marketplace
101654,2026-03-23,C1141,Mouse,Eletrônicos,3,158.13,0.05,91.72,SC,Sul,Cartão de crédito,Online
101655,2025-02-23,C2346,Smartphone,Eletrônicos,2,4137.05,0.2,3226.9,AC,Norte,Cartão de débito,Marketplace
101656,2026-03-10,C0688,Hub USB,Acessórios,1,257.7,0,141.74,RO,Norte,Cartão de crédito,Online
101657,2025-10-03,C0733,Teclado,Eletrônicos,1,645.34,0.05,387.2,PB,Nordeste,Cartão de débito,Online
101658,2025-09-09,C0036,Headset,Eletrônicos,1,278.85,0,172.89,TO,Norte,,Online
101659,2025-05-19,C0685,Suporte para Monitor,Escritório,1,177.95,0,97.87,DF,Centro-Oeste,PIX,Marketplace
101660,2025-09-09,C1864,Cabo USB,Acessórios,1,28.79,0,12.96,AM,Norte,Cartão de crédito,Online
101661,2025-05-20,C0003,Suporte para Monitor,Escritório,1,364.45,0.05,200.45,AP,Norte,Boleto,Marketplace
101662,2026-04-23,C2129,Carregador,Acessórios,1,171.1,0.1,85.55,AC,Norte,Boleto,Marketplace
101663,2026-02-22,C0684,Carregador,Acessórios,1,149.95,0.1,74.97,RS,Sul,Cartão de crédito,Marketplace
101664,2025-04-29,C2476,Liquidificador,Casa,3,303.63,0,191.29,SP,Sudeste,PIX,Marketplace
101665,2025-01-17,C0883,Cafeteira,Casa,1,838.45,0,544.99,MS,Centro-Oeste,Cartão de débito,Marketplace
101666,2025-09-08,C0583,Suporte para Monitor,Escritório,1,213.54,0.05,117.45,PI,Nordeste,Boleto,Marketplace
101667,2026-01-16,C0839,Cabo USB,Acessórios,1,53.26,0,23.97,PR,Sul,Cartão de crédito,Marketplace
101668,2025-02-24,C1436,Mesa,Escritório,1,1018.49,0.1,692.57,AL,Nordeste,Cartão de crédito,Marketplace
101669,2026-06-09,C2260,Mesa,Escritório,1,1894.36,0.15,1288.16,PI,Nordeste,Cartão de crédito,Marketplace
101670,2025-07-18,C1272,Cadeira,Escritório,4,831.89,0.2,582.32,PR,Sul,PIX,Online
101671,2026-06-06,C0896,Notebook,Eletrônicos,2,3799.43,0.05,2735.59,MA,Nordeste,Boleto,Marketplace
101672,2025-10-19,C1508,Cadeira,Escritório,1,1534.0,0,1073.8,SE,Nordeste,Boleto,Marketplace
101673,2025-02-07,C2245,Carregador,Acessórios,2,163.27,0,81.64,PR,Sul,Boleto,Marketplace
101674,2025-10-01,C0590,Cabo USB,Acessórios,1,93.2,0,41.94,RN,Nordeste,PIX,Marketplace
101675,2025-02-12,C0181,Air Fryer,Casa,1,967.49,0,619.19,MS,Centro-Oeste,Cartão de débito,Marketplace
101676,2026-03-14,C2241,Mouse,Eletrônicos,2,495.98,0,287.67,RJ,Sudeste,Cartão de débito,Online
101677,2026-05-10,C0271,Aspirador,Casa,1,1393.92,0,933.93,PA,Norte,Boleto,Online
101678,2026-04-16,C1404,Smartphone,Eletrônicos,2,4917.83,0.15,3835.91,PE,Nordeste,PIX,Marketplace
101679,2025-06-09,C2416,Carregador,Acessórios,1,105.79,0.05,52.9,BA,Nordeste,Cartão de débito,Online
101680,2026-05-10,C1115,Luminária,Escritório,1,242.83,0.05,126.27,AC,Norte,Boleto,Online
101681,2025-09-21,C0437,Liquidificador,Casa,3,386.41,0.1,243.44,BA,Nordeste,,Marketplace
101682,2025-04-11,C2221,Mouse,Eletrônicos,1,253.31,0.05,146.92,MS,Centro-Oeste,PIX,Marketplace
101683,2025-09-06,C0666,Smartphone,Eletrônicos,2,4793.97,0.1,3739.3,AP,Norte,PIX,Online
101684,2026-02-20,C1771,Luminária,Escritório,1,231.42,0,120.34,PB,Nordeste,Cartão de crédito,Marketplace
101685,2026-05-14,C2015,Air Fryer,Casa,4,577.44,0,369.56,AL,Nordeste,Cartão de débito,Marketplace
101686,2025-06-18,C1377,Air Fryer,Casa,1,529.0,0.05,338.56,RJ,Sudeste,Cartão de crédito,Online
101687,2025-01-09,C0615,Smartphone,Eletrônicos,1,2970.59,0,2317.06,RR,Norte,Cartão de débito,Online
101688,2026-04-28,C0728,Notebook,Eletrônicos,1,3519.98,0.1,2534.39,PA,Norte,PIX,Online
101689,2025-06-19,C1269,Monitor,Eletrônicos,1,770.1,0.05,523.67,MG,Sudeste,Cartão de crédito,Online
101690,2026-02-05,C2009,Headset,Eletrônicos,1,595.03,0.1,368.92,GO,Centro-Oeste,Cartão de crédito,Marketplace
101691,2025-03-08,C1894,Mouse,Eletrônicos,2,189.19,0.1,109.73,RO,Norte,Cartão de crédito,Marketplace
101692,2025-10-18,C0132,Air Fryer,Casa,1,537.06,0,343.72,PI,Nordeste,Boleto,Marketplace
101693,2025-11-10,C1203,Carregador,Acessórios,2,212.93,0.05,106.47,BA,Nordeste,PIX,Marketplace
101694,2025-09-04,C1890,Cafeteira,Casa,1,355.22,0,230.89,MS,Centro-Oeste,Cartão de crédito,Online
101695,2026-04-05,C0517,Teclado,Eletrônicos,1,151.41,0.1,90.85,RO,Norte,PIX,Online
101696,2026-03-22,C1679,Hub USB,Acessórios,1,221.75,0.15,121.96,MT,Centro-Oeste,PIX,Online
101697,2025-02-04,C1492,Hub USB,Acessórios,1,122.13,0,67.17,MG,Sudeste,PIX,Marketplace
101698,2026-05-25,C1899,Headset,Eletrônicos,2,448.12,0.1,277.83,MA,Nordeste,Boleto,Online
101699,2026-03-09,C1290,Cadeira,Escritório,4,2003.03,0.15,1402.12,SC,Sul,Cartão de crédito,Online
101700,2026-03-02,C0382,Aspirador,Casa,1,1485.46,0,995.26,PR,Sul,Cartão de débito,Marketplace
101701,2025-07-27,C0740,Aspirador,Casa,1,1213.57,0.1,813.09,RO,Norte,PIX,Marketplace
101702,2025-01-03,C0429,Cadeira,Escritório,1,2148.65,0.05,1504.06,RS,Sul,Cartão de débito,Marketplace
101703,2025-10-08,C2175,Carregador,Acessórios,1,155.75,0.05,77.88,DF,Centro-Oeste,Cartão de débito,Marketplace
101704,2026-04-11,C2421,Monitor,Eletrônicos,1,1669.83,0.1,1135.48,MG,Sudeste,PIX,Marketplace
101705,2026-02-22,C2414,Notebook,Eletrônicos,2,5271.43,0.05,3795.43,AL,Nordeste,Boleto,Online
101706,2025-08-17,C1841,Cadeira,Escritório,1,2283.03,0.15,1598.12,TO,Norte,Cartão de débito,Marketplace
101707,2025-09-29,C0018,Suporte para Monitor,Escritório,1,120.27,0.2,66.15,SE,Nordeste,Cartão de débito,Marketplace
101708,2026-03-17,C0196,Notebook,Eletrônicos,4,5308.37,0,3822.03,TO,Norte,Boleto,Online
101709,2025-11-10,C2459,Carregador,Acessórios,2,149.33,0.05,74.67,MT,Centro-Oeste,,Online
101710,2026-02-03,C2297,Air Fryer,Casa,2,424.07,0.1,271.4,SP,Sudeste,Boleto,Online
101711,2025-09-09,C1966,Cadeira,Escritório,1,759.75,0.1,531.82,PE,Nordeste,Cartão de débito,Marketplace
101712,2026-03-02,C0663,Aspirador,Casa,3,505.12,0,338.43,ES,Sudeste,PIX,Marketplace
101713,2025-03-20,C0638,Smartphone,Eletrônicos,3,4412.12,0,3441.45,BA,Nordeste,Cartão de crédito,Marketplace
101714,2025-04-27,C1849,Headset,Eletrônicos,1,525.35,0.1,325.72,MT,Centro-Oeste,Boleto,Online
101715,2025-10-12,C0342,Hub USB,Acessórios,1,100.25,0,55.14,RR,Norte,Cartão de débito,Marketplace
101716,2025-03-30,C0260,Notebook,Eletrônicos,1,3697.35,0.05,2662.09,RO,Norte,Cartão de débito,Marketplace
101717,2025-01-31,C1394,Mesa,Escritório,3,1668.26,0.05,1134.42,RR,Norte,Boleto,Online
101718,2025-07-14,C1981,Headset,Eletrônicos,2,710.8,0,440.7,AC,Norte,Cartão de débito,Marketplace
101719,2026-02-01,C1320,Cabo USB,Acessórios,2,35.93,0,16.17,SE,Nordeste,Cartão de débito,Online
101720,2025-01-18,C1526,Mesa,Escritório,2,1064.85,0.1,724.1,MA,Nordeste,Boleto,Online
101721,2025-04-09,C2436,Mouse,Eletrônicos,1,401.77,0.05,233.03,PI,Nordeste,Boleto,Marketplace
101722,2025-02-03,C1299,Teclado,Eletrônicos,1,475.96,0.05,285.58,MG,Sudeste,Cartão de crédito,Online
101723,2025-05-21,C1058,Liquidificador,Casa,3,599.65,0,377.78,AL,Nordeste,Cartão de crédito,Marketplace
101724,2026-05-26,C1264,Smartphone,Eletrônicos,2,2627.48,0,2049.43,CE,Nordeste,PIX,Online
101725,2025-05-21,C2151,Smartphone,Eletrônicos,2,4406.28,0.05,3436.9,ES,Sudeste,PIX,Marketplace
101726,2025-05-07,C0749,Cadeira,Escritório,2,1664.46,0,1165.12,MG,Sudeste,PIX,Marketplace
101727,2025-11-01,C2263,Smartphone,Eletrônicos,2,1401.74,0.05,1093.36,MG,Sudeste,PIX,Marketplace
101728,2025-12-08,C1103,Smartphone,Eletrônicos,2,1547.57,0,1207.1,MS,Centro-Oeste,Cartão de crédito,Online
101729,2025-02-13,C1922,Hub USB,Acessórios,3,169.32,0,93.13,SC,Sul,Cartão de débito,Online
101730,2025-06-22,C0759,Cadeira,Escritório,2,1638.03,0.15,1146.62,AM,Norte,Cartão de crédito,Marketplace
101731,2025-05-10,C0694,Cafeteira,Casa,2,1022.18,0.1,664.42,BA,Nordeste,Boleto,Online
101732,2025-10-07,C2363,Carregador,Acessórios,2,205.25,0,102.62,MT,Centro-Oeste,Cartão de débito,Online
101733,2025-08-05,C1592,Luminária,Escritório,1,248.89,0,129.42,RN,Nordeste,Boleto,Marketplace
101734,2025-09-13,C0511,Aspirador,Casa,2,568.75,0.1,381.06,SP,Sudeste,Cartão de crédito,Marketplace
101735,2025-09-17,C0526,Cafeteira,Casa,2,1014.45,0.05,659.39,PA,Norte,Cartão de débito,Online
101736,2025-08-25,C1024,Monitor,Eletrônicos,2,2016.25,0.1,1371.05,PR,Sul,Cartão de débito,Marketplace
101737,2025-01-03,C0861,Teclado,Eletrônicos,2,680.98,0,408.59,ES,Sudeste,PIX,Online
101738,2025-05-28,C0603,Cabo USB,Acessórios,2,82.85,0.15,37.28,MA,Nordeste,Boleto,Marketplace
101739,2025-10-09,C1817,Carregador,Acessórios,2,221.55,0,110.78,RN,Nordeste,PIX,Online
101740,2026-05-17,C2003,Air Fryer,Casa,4,606.22,0,387.98,AL,Nordeste,Boleto,Online
101741,2025-03-03,C1880,Monitor,Eletrônicos,1,1066.91,0,725.5,CE,Nordeste,Cartão de débito,Marketplace
101742,2025-07-01,C1746,Aspirador,Casa,2,841.54,0.1,563.83,RJ,Sudeste,Boleto,Marketplace
101743,2025-08-18,C1841,Liquidificador,Casa,1,534.65,0.1,336.83,RN,Nordeste,PIX,Online
101744,2025-08-14,C1795,Hub USB,Acessórios,3,83.77,0,46.07,PI,Nordeste,Boleto,Online
101745,2025-05-29,C0450,Carregador,Acessórios,1,124.17,0,62.09,ES,Sudeste,PIX,Marketplace
101746,2025-01-21,C0258,Suporte para Monitor,Escritório,2,542.4,0,298.32,CE,Nordeste,PIX,Online
101747,2025-07-07,C2036,Carregador,Acessórios,4,50.67,0.2,25.34,MA,Nordeste,Boleto,Marketplace
101748,2026-05-08,C0793,Notebook,Eletrônicos,1,5064.17,0.1,3646.2,AL,Nordeste,PIX,Marketplace
101749,2026-02-16,C2465,Cafeteira,Casa,2,556.89,0.05,361.98,DF,Centro-Oeste,Cartão de débito,Online
101750,2025-02-16,C1377,Cadeira,Escritório,1,2017.85,0.05,1412.49,PI,Nordeste,Cartão de débito,Marketplace
101751,2025-03-20,C0423,Notebook,Eletrônicos,2,2979.49,0.05,2145.23,MG,Sudeste,Cartão de débito,Marketplace
101752,2025-03-16,C0421,Luminária,Escritório,2,392.3,0.05,204.0,PR,Sul,Cartão de débito,Online
101753,2026-01-15,C0397,Cafeteira,Casa,1,211.7,0.05,137.6,ES,Sudeste,PIX,Marketplace
101754,2025-04-06,C1396,Cafeteira,Casa,4,811.77,0,527.65,PE,Nordeste,Cartão de débito,Online
101755,2025-10-11,C2217,Hub USB,Acessórios,1,246.61,0.1,135.64,TO,Norte,Boleto,Online
101756,2025-12-05,C0410,Luminária,Escritório,1,266.52,0.15,138.59,PE,Nordeste,Cartão de crédito,Marketplace
101757,2026-01-01,C1853,Mesa,Escritório,2,662.87,0.1,450.75,AM,Norte,Cartão de crédito,Marketplace
101758,2025-06-26,C0643,Cafeteira,Casa,1,245.2,0,159.38,TO,Norte,Cartão de débito,Online
101759,2025-10-30,C1888,Mouse,Eletrônicos,1,268.78,0.1,155.89,MG,Sudeste,Cartão de crédito,Online
101760,2025-11-03,C1769,Mesa,Escritório,1,501.23,0.15,340.84,PI,Nordeste,Boleto,Online
101761,2026-01-19,C0144,Headset,Eletrônicos,1,663.33,0.15,411.26,ES,Sudeste,Cartão de crédito,Online
101762,2025-03-16,C0630,Cafeteira,Casa,1,634.62,0.1,412.5,SC,Sul,PIX,Marketplace
101763,2025-06-11,C2435,Cabo USB,Acessórios,1,65.38,0.2,29.42,AL,Nordeste,Cartão de débito,Marketplace
101764,2025-11-20,C1066,Aspirador,Casa,2,1407.77,0.1,943.21,TO,Norte,Cartão de crédito,Online
101765,2025-10-30,C1539,Suporte para Monitor,Escritório,2,332.43,0,182.84,MS,Centro-Oeste,Cartão de crédito,Online
101766,2025-08-24,C2186,Monitor,Eletrônicos,4,903.7,0.05,614.52,AM,Norte,Cartão de débito,Online
101767,2025-07-04,C2208,Carregador,Acessórios,3,209.79,0,104.89,MG,Sudeste,Cartão de crédito,Online
101768,2025-12-14,C2151,Smartphone,Eletrônicos,1,2038.63,0,1590.13,PR,Sul,Cartão de débito,Online
101769,2026-05-18,C0841,Luminária,Escritório,1,332.81,0.1,173.06,RJ,Sudeste,Cartão de débito,Marketplace
101770,2026-03-09,C2240,Smartphone,Eletrônicos,1,4040.56,0.05,3151.64,PA,Norte,PIX,Marketplace
101771,2025-02-03,C0048,Notebook,Eletrônicos,2,5213.56,0.1,3753.76,RR,Norte,Cartão de crédito,Online
101772,2025-06-18,C2400,Cadeira,Escritório,1,1875.91,0.05,1313.14,RR,Norte,Cartão de crédito,Marketplace
101773,2025-02-28,C2478,Mesa,Escritório,1,639.64,0.05,434.96,RN,Nordeste,Cartão de crédito,Marketplace
101774,2025-09-25,C0653,Liquidificador,Casa,1,510.13,0.1,321.38,MS,Centro-Oeste,Boleto,Marketplace
101775,2026-06-19,C0314,Hub USB,Acessórios,1,261.36,0,143.75,DF,Centro-Oeste,Cartão de crédito,Marketplace
101776,2026-04-26,C0166,Suporte para Monitor,Escritório,1,333.66,0,183.51,MG,Sudeste,Cartão de crédito,Marketplace
101777,2026-01-22,C1415,Air Fryer,Casa,2,362.08,0.1,231.73,PE,Nordeste,Cartão de débito,Marketplace
101778,2025-05-06,C0966,Suporte para Monitor,Escritório,1,498.85,0.05,274.37,MA,Nordeste,PIX,Online
101779,2025-11-14,C0698,Mesa,Escritório,2,1000.52,0,680.35,RO,Norte,Cartão de crédito,Marketplace
101780,2026-02-21,C0852,Monitor,Eletrônicos,1,1783.78,0.1,1212.97,SE,Nordeste,PIX,Online
101781,2025-07-09,C0516,Carregador,Acessórios,1,103.56,0,51.78,ES,Sudeste,Boleto,Marketplace
101782,2025-05-08,C2277,Carregador,Acessórios,3,197.7,0,98.85,AC,Norte,PIX,Online
101783,2026-05-26,C1020,Hub USB,Acessórios,1,163.18,0.1,89.75,GO,Centro-Oeste,Cartão de crédito,Marketplace
101784,2025-09-06,C0635,Aspirador,Casa,2,426.88,0.05,286.01,PA,Norte,PIX,Online
101785,2025-11-11,C1670,Carregador,Acessórios,1,54.14,0.15,27.07,AP,Norte,Cartão de débito,Marketplace
101786,2026-03-18,C0877,Carregador,Acessórios,1,242.15,0,121.08,SE,Nordeste,Cartão de crédito,Marketplace
101787,2026-02-04,C0642,Liquidificador,Casa,1,480.14,0.1,302.49,MG,Sudeste,Cartão de débito,Marketplace
101788,2026-01-13,C1393,Air Fryer,Casa,1,430.87,0,275.76,AC,Norte,Cartão de crédito,Online
101789,2026-01-22,C1261,Hub USB,Acessórios,1,141.55,0,77.85,MS,Centro-Oeste,Cartão de crédito,Online
101790,2026-01-13,C0989,Teclado,Eletrônicos,2,450.68,0,270.41,PE,Nordeste,PIX,Online
101791,2025-03-05,C1393,Cabo USB,Acessórios,1,74.95,0,33.73,CE,Nordeste,Cartão de débito,Online
101792,2025-08-02,C1455,Cafeteira,Casa,1,726.21,0.05,472.04,RO,Norte,Cartão de crédito,Marketplace
101793,2025-05-25,C0419,Air Fryer,Casa,1,797.91,0.05,510.66,SE,Nordeste,Cartão de crédito,Online
101794,2025-09-04,C2431,Cafeteira,Casa,1,878.78,0.05,571.21,PR,Sul,Boleto,Marketplace
101795,2025-02-10,C1666,Air Fryer,Casa,3,806.35,0.2,516.06,AP,Norte,Boleto,Marketplace
101796,2025-04-08,C1892,Suporte para Monitor,Escritório,4,529.19,0.1,291.05,AC,Norte,Cartão de crédito,Online
101797,2025-08-02,C0109,Headset,Eletrônicos,5,172.05,0,106.67,AP,Norte,Boleto,Online
101798,2026-06-21,C0054,Mouse,Eletrônicos,1,238.46,0.05,138.31,RO,Norte,Boleto,Marketplace
101799,2025-05-03,C1702,Liquidificador,Casa,3,543.5,0.1,342.41,RN,Nordeste,PIX,Marketplace
101800,2025-03-01,C0313,Mouse,Eletrônicos,1,109.78,0,63.67,GO,Centro-Oeste,PIX,Online
101801,2025-08-20,C0948,Liquidificador,Casa,1,349.13,0.1,219.95,MS,Centro-Oeste,Cartão de débito,Marketplace
101802,2025-06-24,C0646,Cafeteira,Casa,4,806.57,0.05,524.27,RJ,Sudeste,Cartão de débito,Marketplace
101803,2025-12-10,C1384,Aspirador,Casa,1,365.28,0.15,244.74,RO,Norte,PIX,Online
101804,2026-02-22,C0176,Carregador,Acessórios,3,176.1,0.1,88.05,MA,Nordeste,Cartão de débito,Marketplace
101805,2026-03-15,C1784,Suporte para Monitor,Escritório,4,471.88,0.05,259.53,ES,Sudeste,Cartão de crédito,Online
101806,2025-01-19,C0173,Luminária,Escritório,4,359.95,0,187.17,RS,Sul,PIX,Marketplace
101807,2025-04-01,C0112,Suporte para Monitor,Escritório,1,442.45,0,243.35,AC,Norte,Cartão de débito,Online
101808,2025-08-12,C1041,Headset,Eletrônicos,3,416.85,0.1,258.45,GO,Centro-Oeste,Cartão de débito,Marketplace
101809,2026-05-13,C1988,Teclado,Eletrônicos,1,492.96,0.15,295.78,DF,Centro-Oeste,Cartão de débito,Marketplace
101810,2025-02-11,C0475,Liquidificador,Casa,1,550.25,0,346.66,GO,Centro-Oeste,Boleto,Online
101811,2025-11-02,C0973,Cadeira,Escritório,1,1834.21,0.05,1283.95,GO,Centro-Oeste,Cartão de débito,Marketplace
